timestamp,user,event_type,ip
2025-08-23 15:52:28,alice,login_fail,192.168.0.18
2025-08-23 15:52:58,charlie,config_change,192.168.0.1
2025-08-23 15:53:28,bob,login_fail,192.168.0.11
2025-08-23 15:53:58,david,file_access,192.168.0.13
2025-08-23 15:54:28,alice,login_success,192.168.0.5
2025-08-23 15:54:58,charlie,file_access,192.168.0.1
2025-08-23 15:55:28,alice,config_change,192.168.0.7
2025-08-23 15:55:58,bob,login_success,192.168.0.8
2025-08-23 15:56:28,david,login_success,192.168.0.9
2025-08-23 15:56:58,charlie,config_change,192.168.0.3
2025-08-23 15:57:28,bob,config_change,192.168.0.12
2025-08-23 15:57:58,david,login_fail,192.168.0.10
2025-08-23 15:58:28,bob,file_access,192.168.0.2
2025-08-23 15:58:58,charlie,login_fail,192.168.0.18
2025-08-23 15:59:28,bob,config_change,192.168.0.11
2025-08-23 15:59:58,charlie,config_change,192.168.0.3
2025-08-23 16:00:28,david,login_fail,192.168.0.4
2025-08-23 16:00:58,bob,login_fail,192.168.0.8
2025-08-23 16:01:28,charlie,config_change,192.168.0.13
2025-08-23 16:01:58,charlie,config_change,192.168.0.2
2025-08-23 16:02:28,alice,login_fail,192.168.0.13
2025-08-23 16:02:58,david,config_change,192.168.0.13
2025-08-23 16:03:28,alice,login_fail,192.168.0.18
2025-08-23 16:03:58,david,file_access,192.168.0.3
2025-08-23 16:04:28,david,config_change,192.168.0.14
2025-08-23 16:04:58,alice,config_change,192.168.0.16
2025-08-23 16:05:28,david,login_fail,192.168.0.11
2025-08-23 16:05:58,alice,file_access,192.168.0.19
2025-08-23 16:06:28,charlie,config_change,192.168.0.10
2025-08-23 16:06:58,bob,file_access,192.168.0.2
2025-08-23 16:07:28,david,config_change,192.168.0.13
2025-08-23 16:07:58,david,login_fail,192.168.0.18
2025-08-23 16:08:28,bob,config_change,192.168.0.6
2025-08-23 16:08:58,bob,config_change,192.168.0.12
2025-08-23 16:09:28,charlie,login_success,192.168.0.6
2025-08-23 16:09:58,alice,file_access,192.168.0.14
2025-08-23 16:10:28,david,login_fail,192.168.0.1
2025-08-23 16:10:58,charlie,login_fail,192.168.0.4
2025-08-23 16:11:28,bob,login_success,192.168.0.9
2025-08-23 16:11:58,alice,file_access,192.168.0.1
2025-08-23 16:12:28,alice,file_access,192.168.0.18
2025-08-23 16:12:58,david,login_success,192.168.0.13
2025-08-23 16:13:28,alice,login_success,192.168.0.12
2025-08-23 16:13:58,charlie,login_success,192.168.0.10
2025-08-23 16:14:28,bob,config_change,192.168.0.5
2025-08-23 16:14:58,alice,file_access,192.168.0.11
2025-08-23 16:15:28,bob,config_change,192.168.0.9
2025-08-23 16:15:58,charlie,file_access,192.168.0.7
2025-08-23 16:16:28,charlie,file_access,192.168.0.15
2025-08-23 16:16:58,bob,file_access,192.168.0.8
2025-08-23 16:17:28,charlie,login_fail,192.168.0.13
2025-08-23 16:17:58,david,file_access,192.168.0.18
2025-08-23 16:18:28,alice,config_change,192.168.0.18
2025-08-23 16:18:58,alice,file_access,192.168.0.2
2025-08-23 16:19:28,david,file_access,192.168.0.3
2025-08-23 16:19:58,david,login_success,192.168.0.10
2025-08-23 16:20:28,charlie,login_success,192.168.0.2
2025-08-23 16:20:58,charlie,login_fail,192.168.0.1
2025-08-23 16:21:28,charlie,file_access,192.168.0.17
2025-08-23 16:21:58,alice,file_access,192.168.0.13
2025-08-23 16:22:28,bob,config_change,192.168.0.12
2025-08-23 16:22:58,bob,file_access,192.168.0.13
2025-08-23 16:23:28,david,login_success,192.168.0.12
2025-08-23 16:23:58,alice,login_fail,192.168.0.12
2025-08-23 16:24:28,charlie,login_success,192.168.0.15
2025-08-23 16:24:58,bob,login_fail,192.168.0.14
2025-08-23 16:25:28,charlie,login_success,192.168.0.10
2025-08-23 16:25:58,david,login_fail,192.168.0.10
2025-08-23 16:26:28,charlie,file_access,192.168.0.13
2025-08-23 16:26:58,bob,login_success,192.168.0.7
2025-08-23 16:27:28,alice,login_fail,192.168.0.17
2025-08-23 16:27:58,bob,config_change,192.168.0.14
2025-08-23 16:28:28,bob,file_access,192.168.0.19
2025-08-23 16:28:58,bob,login_success,192.168.0.10
2025-08-23 16:29:28,alice,file_access,192.168.0.15
2025-08-23 16:29:58,david,file_access,192.168.0.11
2025-08-23 16:30:28,alice,login_fail,192.168.0.11
2025-08-23 16:30:58,alice,file_access,192.168.0.14
2025-08-23 16:31:28,charlie,config_change,192.168.0.2
2025-08-23 16:31:58,bob,file_access,192.168.0.14
2025-08-23 16:32:28,david,file_access,192.168.0.17
2025-08-23 16:32:58,david,config_change,192.168.0.14
2025-08-23 16:33:28,david,login_success,192.168.0.11
2025-08-23 16:33:58,bob,config_change,192.168.0.7
2025-08-23 16:34:28,charlie,file_access,192.168.0.12
2025-08-23 16:34:58,charlie,login_fail,192.168.0.14
2025-08-23 16:35:28,bob,file_access,192.168.0.7
2025-08-23 16:35:58,david,login_success,192.168.0.3
2025-08-23 16:36:28,charlie,file_access,192.168.0.5
2025-08-23 16:36:58,bob,login_fail,192.168.0.13
2025-08-23 16:37:28,david,config_change,192.168.0.13
2025-08-23 16:37:58,alice,config_change,192.168.0.4
2025-08-23 16:38:28,alice,config_change,192.168.0.4
2025-08-23 16:38:58,charlie,config_change,192.168.0.15
2025-08-23 16:39:28,bob,login_success,192.168.0.19
2025-08-23 16:39:58,charlie,login_fail,192.168.0.12
2025-08-23 16:40:28,charlie,login_fail,192.168.0.18
2025-08-23 16:40:58,david,login_success,192.168.0.7
2025-08-23 16:41:28,david,login_success,192.168.0.15
2025-08-23 16:41:58,charlie,login_fail,192.168.0.11
2025-08-23 16:42:28,alice,login_fail,192.168.0.5
2025-08-23 16:42:58,bob,file_access,192.168.0.13
2025-08-23 16:43:28,charlie,config_change,192.168.0.9
2025-08-23 16:43:58,bob,login_fail,192.168.0.16
2025-08-23 16:44:28,bob,login_fail,192.168.0.6
2025-08-23 16:44:58,charlie,file_access,192.168.0.8
2025-08-23 16:45:28,david,login_success,192.168.0.1
2025-08-23 16:45:58,alice,file_access,192.168.0.2
2025-08-23 16:46:28,bob,file_access,192.168.0.5
2025-08-23 16:46:58,bob,login_success,192.168.0.4
2025-08-23 16:47:28,david,login_success,192.168.0.12
2025-08-23 16:47:58,charlie,file_access,192.168.0.12
2025-08-23 16:48:28,bob,file_access,192.168.0.4
2025-08-23 16:48:58,charlie,config_change,192.168.0.7
2025-08-23 16:49:28,charlie,config_change,192.168.0.6
2025-08-23 16:49:58,david,config_change,192.168.0.1
2025-08-23 16:50:28,charlie,file_access,192.168.0.10
2025-08-23 16:50:58,alice,login_fail,192.168.0.16
2025-08-23 16:51:28,bob,login_success,192.168.0.18
2025-08-23 16:51:58,alice,file_access,192.168.0.7
2025-08-23 16:52:28,alice,config_change,192.168.0.3
2025-08-23 16:52:58,alice,file_access,192.168.0.13
2025-08-23 16:53:28,bob,login_fail,192.168.0.3
2025-08-23 16:53:58,alice,login_fail,192.168.0.19
2025-08-23 16:54:28,bob,config_change,192.168.0.4
2025-08-23 16:54:58,charlie,login_success,192.168.0.2
2025-08-23 16:55:28,charlie,config_change,192.168.0.7
2025-08-23 16:55:58,bob,login_success,192.168.0.4
2025-08-23 16:56:28,bob,login_fail,192.168.0.9
2025-08-23 16:56:58,charlie,login_success,192.168.0.17
2025-08-23 16:57:28,alice,file_access,192.168.0.15
2025-08-23 16:57:58,david,config_change,192.168.0.14
2025-08-23 16:58:28,david,login_success,192.168.0.7
2025-08-23 16:58:58,charlie,config_change,192.168.0.5
2025-08-23 16:59:28,bob,login_success,192.168.0.13
2025-08-23 16:59:58,bob,config_change,192.168.0.7
2025-08-23 17:00:28,alice,config_change,192.168.0.4
2025-08-23 17:00:58,bob,config_change,192.168.0.6
2025-08-23 17:01:28,charlie,login_fail,192.168.0.14
2025-08-23 17:01:58,alice,file_access,192.168.0.2
2025-08-23 17:02:28,david,login_success,192.168.0.3
2025-08-23 17:02:58,charlie,config_change,192.168.0.6
2025-08-23 17:03:28,david,config_change,192.168.0.18
2025-08-23 17:03:58,david,login_success,192.168.0.10
2025-08-23 17:04:28,alice,login_success,192.168.0.3
2025-08-23 17:04:58,david,login_fail,192.168.0.11
2025-08-23 17:05:28,charlie,login_success,192.168.0.7
2025-08-23 17:05:58,charlie,login_fail,192.168.0.10
2025-08-23 17:06:28,bob,config_change,192.168.0.13
2025-08-23 17:06:58,david,file_access,192.168.0.12
2025-08-23 17:07:28,david,file_access,192.168.0.10
2025-08-23 17:07:58,charlie,login_fail,192.168.0.1
2025-08-23 17:08:28,bob,file_access,192.168.0.17
2025-08-23 17:08:58,charlie,file_access,192.168.0.10
2025-08-23 17:09:28,charlie,login_success,192.168.0.11
2025-08-23 17:09:58,alice,file_access,192.168.0.14
2025-08-23 17:10:28,alice,login_fail,192.168.0.14
2025-08-23 17:10:58,charlie,login_success,192.168.0.12
2025-08-23 17:11:28,bob,login_success,192.168.0.18
2025-08-23 17:11:58,bob,login_success,192.168.0.2
2025-08-23 17:12:28,david,config_change,192.168.0.14
2025-08-23 17:12:58,david,config_change,192.168.0.2
2025-08-23 17:13:28,david,config_change,192.168.0.10
2025-08-23 17:13:58,charlie,login_success,192.168.0.12
2025-08-23 17:14:28,alice,login_fail,192.168.0.17
2025-08-23 17:14:58,bob,login_fail,192.168.0.8
2025-08-23 17:15:28,david,login_fail,192.168.0.5
2025-08-23 17:15:58,bob,login_fail,192.168.0.3
2025-08-23 17:16:28,charlie,config_change,192.168.0.17
2025-08-23 17:16:58,david,login_success,192.168.0.15
2025-08-23 17:17:28,alice,config_change,192.168.0.17
2025-08-23 17:17:58,bob,file_access,192.168.0.17
2025-08-23 17:18:28,bob,config_change,192.168.0.13
2025-08-23 17:18:58,charlie,file_access,192.168.0.17
2025-08-23 17:19:28,bob,login_success,192.168.0.5
2025-08-23 17:19:58,charlie,config_change,192.168.0.9
2025-08-23 17:20:28,charlie,login_success,192.168.0.16
2025-08-23 17:20:58,charlie,login_fail,192.168.0.11
2025-08-23 17:21:28,charlie,login_fail,192.168.0.14
2025-08-23 17:21:58,charlie,login_fail,192.168.0.15
2025-08-23 17:22:28,david,login_fail,192.168.0.18
2025-08-23 17:22:58,alice,file_access,192.168.0.10
2025-08-23 17:23:28,bob,config_change,192.168.0.9
2025-08-23 17:23:58,alice,login_success,192.168.0.13
2025-08-23 17:24:28,bob,file_access,192.168.0.15
2025-08-23 17:24:58,charlie,login_fail,192.168.0.15
2025-08-23 17:25:28,bob,file_access,192.168.0.4
2025-08-23 17:25:58,alice,file_access,192.168.0.16
2025-08-23 17:26:28,alice,file_access,192.168.0.6
2025-08-23 17:26:58,david,file_access,192.168.0.14
2025-08-23 17:27:28,bob,login_success,192.168.0.13
2025-08-23 17:27:58,david,file_access,192.168.0.4
2025-08-23 17:28:28,bob,config_change,192.168.0.6
2025-08-23 17:28:58,david,login_success,192.168.0.14
2025-08-23 17:29:28,bob,config_change,192.168.0.9
2025-08-23 17:29:58,charlie,login_fail,192.168.0.1
2025-08-23 17:30:28,bob,login_fail,192.168.0.17
2025-08-23 17:30:58,alice,login_success,192.168.0.6
2025-08-23 17:31:28,alice,login_success,192.168.0.10
2025-08-23 17:31:58,charlie,config_change,192.168.0.9
2025-08-23 17:32:28,bob,file_access,192.168.0.2
2025-08-23 17:32:58,charlie,login_fail,192.168.0.14
2025-08-23 17:33:28,charlie,login_fail,192.168.0.9
2025-08-23 17:33:58,alice,login_success,192.168.0.4
2025-08-23 17:34:28,david,login_success,192.168.0.19
2025-08-23 17:34:58,alice,file_access,192.168.0.7
2025-08-23 17:35:28,alice,login_fail,192.168.0.16
2025-08-23 17:35:58,david,config_change,192.168.0.8
2025-08-23 17:36:28,charlie,login_success,192.168.0.9
2025-08-23 17:36:58,david,login_fail,192.168.0.7
2025-08-23 17:37:28,charlie,login_success,192.168.0.8
2025-08-23 17:37:58,bob,config_change,192.168.0.14
2025-08-23 17:38:28,charlie,login_success,192.168.0.19
2025-08-23 17:38:58,charlie,config_change,192.168.0.6
2025-08-23 17:39:28,david,login_fail,192.168.0.16
2025-08-23 17:39:58,bob,login_fail,192.168.0.10
2025-08-23 17:40:28,charlie,config_change,192.168.0.8
2025-08-23 17:40:58,alice,config_change,192.168.0.4
2025-08-23 17:41:28,david,login_fail,192.168.0.8
2025-08-23 17:41:58,charlie,login_fail,192.168.0.17
2025-08-23 17:42:28,charlie,config_change,192.168.0.14
2025-08-23 17:42:58,bob,file_access,192.168.0.8
2025-08-23 17:43:28,david,config_change,192.168.0.12
2025-08-23 17:43:58,alice,file_access,192.168.0.9
2025-08-23 17:44:28,bob,config_change,192.168.0.19
2025-08-23 17:44:58,bob,config_change,192.168.0.11
2025-08-23 17:45:28,alice,login_fail,192.168.0.18
2025-08-23 17:45:58,bob,config_change,192.168.0.10
2025-08-23 17:46:28,david,file_access,192.168.0.4
2025-08-23 17:46:58,david,login_success,192.168.0.3
2025-08-23 17:47:28,david,file_access,192.168.0.11
2025-08-23 17:47:58,bob,login_fail,192.168.0.12
2025-08-23 17:48:28,alice,login_success,192.168.0.3
2025-08-23 17:48:58,david,login_fail,192.168.0.18
2025-08-23 17:49:28,david,config_change,192.168.0.17
2025-08-23 17:49:58,bob,config_change,192.168.0.16
2025-08-23 17:50:28,charlie,config_change,192.168.0.7
2025-08-23 17:50:58,david,file_access,192.168.0.2
2025-08-23 17:51:28,bob,file_access,192.168.0.2
2025-08-23 17:51:58,alice,login_fail,192.168.0.2
2025-08-23 17:52:28,alice,login_success,192.168.0.14
2025-08-23 17:52:58,bob,config_change,192.168.0.12
2025-08-23 17:53:28,alice,login_fail,192.168.0.5
2025-08-23 17:53:58,bob,login_success,192.168.0.11
2025-08-23 17:54:28,david,config_change,192.168.0.18
2025-08-23 17:54:58,david,file_access,192.168.0.9
2025-08-23 17:55:28,alice,config_change,192.168.0.2
2025-08-23 17:55:58,bob,config_change,192.168.0.18
2025-08-23 17:56:28,david,config_change,192.168.0.6
2025-08-23 17:56:58,charlie,config_change,192.168.0.6
2025-08-23 17:57:28,alice,login_fail,192.168.0.15
2025-08-23 17:57:58,alice,file_access,192.168.0.8
2025-08-23 17:58:28,david,login_fail,192.168.0.7
2025-08-23 17:58:58,bob,login_fail,192.168.0.8
2025-08-23 17:59:28,charlie,config_change,192.168.0.10
2025-08-23 17:59:58,david,login_fail,192.168.0.5
2025-08-23 18:00:28,charlie,file_access,192.168.0.4
2025-08-23 18:00:58,david,config_change,192.168.0.19
2025-08-23 18:01:28,charlie,login_success,192.168.0.11
2025-08-23 18:01:58,charlie,config_change,192.168.0.18
2025-08-23 18:02:28,alice,login_success,192.168.0.6
2025-08-23 18:02:58,charlie,config_change,192.168.0.16
2025-08-23 18:03:28,alice,file_access,192.168.0.5
2025-08-23 18:03:58,david,config_change,192.168.0.13
2025-08-23 18:04:28,charlie,config_change,192.168.0.2
2025-08-23 18:04:58,bob,config_change,192.168.0.14
2025-08-23 18:05:28,bob,file_access,192.168.0.5
2025-08-23 18:05:58,bob,login_fail,192.168.0.19
2025-08-23 18:06:28,bob,config_change,192.168.0.12
2025-08-23 18:06:58,charlie,login_success,192.168.0.9
2025-08-23 18:07:28,bob,file_access,192.168.0.11
2025-08-23 18:07:58,alice,file_access,192.168.0.4
2025-08-23 18:08:28,charlie,login_success,192.168.0.19
2025-08-23 18:08:58,bob,file_access,192.168.0.10
2025-08-23 18:09:28,alice,file_access,192.168.0.19
2025-08-23 18:09:58,alice,config_change,192.168.0.10
2025-08-23 18:10:28,alice,login_success,192.168.0.18
2025-08-23 18:10:58,alice,login_success,192.168.0.3
2025-08-23 18:11:28,charlie,login_fail,192.168.0.16
2025-08-23 18:11:58,alice,file_access,192.168.0.8
2025-08-23 18:12:28,alice,file_access,192.168.0.19
2025-08-23 18:12:58,charlie,file_access,192.168.0.19
2025-08-23 18:13:28,david,config_change,192.168.0.15
2025-08-23 18:13:58,charlie,login_success,192.168.0.2
2025-08-23 18:14:28,david,login_fail,192.168.0.4
2025-08-23 18:14:58,bob,login_success,192.168.0.8
2025-08-23 18:15:28,bob,login_fail,192.168.0.5
2025-08-23 18:15:58,david,login_fail,192.168.0.13
2025-08-23 18:16:28,charlie,login_fail,192.168.0.6
2025-08-23 18:16:58,david,login_fail,192.168.0.7
2025-08-23 18:17:28,charlie,file_access,192.168.0.1
2025-08-23 18:17:58,alice,login_success,192.168.0.19
2025-08-23 18:18:28,alice,login_fail,192.168.0.7
2025-08-23 18:18:58,bob,file_access,192.168.0.16
2025-08-23 18:19:28,alice,file_access,192.168.0.6
2025-08-23 18:19:58,david,file_access,192.168.0.8
2025-08-23 18:20:28,charlie,login_fail,192.168.0.7
2025-08-23 18:20:58,david,file_access,192.168.0.14
2025-08-23 18:21:28,bob,file_access,192.168.0.9
2025-08-23 18:21:58,david,login_success,192.168.0.7
2025-08-23 18:22:28,bob,login_success,192.168.0.2
2025-08-23 18:22:58,alice,file_access,192.168.0.11
2025-08-23 18:23:28,alice,config_change,192.168.0.11
2025-08-23 18:23:58,charlie,config_change,192.168.0.15
2025-08-23 18:24:28,alice,login_fail,192.168.0.1
2025-08-23 18:24:58,david,file_access,192.168.0.15
2025-08-23 18:25:28,bob,file_access,192.168.0.11
2025-08-23 18:25:58,alice,config_change,192.168.0.12
2025-08-23 18:26:28,david,file_access,192.168.0.13
2025-08-23 18:26:58,david,config_change,192.168.0.7
2025-08-23 18:27:28,bob,login_success,192.168.0.19
2025-08-23 18:27:58,david,file_access,192.168.0.11
2025-08-23 18:28:28,charlie,file_access,192.168.0.18
2025-08-23 18:28:58,charlie,login_fail,192.168.0.7
2025-08-23 18:29:28,david,login_success,192.168.0.3
2025-08-23 18:29:58,bob,file_access,192.168.0.8
2025-08-23 18:30:28,alice,login_fail,192.168.0.7
2025-08-23 18:30:58,charlie,login_fail,192.168.0.2
2025-08-23 18:31:28,david,config_change,192.168.0.15
2025-08-23 18:31:58,bob,login_fail,192.168.0.16
2025-08-23 18:32:28,david,login_success,192.168.0.10
2025-08-23 18:32:58,charlie,login_success,192.168.0.18
2025-08-23 18:33:28,bob,config_change,192.168.0.6
2025-08-23 18:33:58,bob,file_access,192.168.0.18
2025-08-23 18:34:28,alice,login_success,192.168.0.2
2025-08-23 18:34:58,bob,config_change,192.168.0.12
2025-08-23 18:35:28,alice,login_fail,192.168.0.3
2025-08-23 18:35:58,david,config_change,192.168.0.11
2025-08-23 18:36:28,alice,login_fail,192.168.0.18
2025-08-23 18:36:58,charlie,login_success,192.168.0.12
2025-08-23 18:37:28,alice,file_access,192.168.0.18
2025-08-23 18:37:58,david,file_access,192.168.0.14
2025-08-23 18:38:28,david,login_success,192.168.0.10
2025-08-23 18:38:58,alice,login_fail,192.168.0.16
2025-08-23 18:39:28,bob,login_fail,192.168.0.18
2025-08-23 18:39:58,david,config_change,192.168.0.1
2025-08-23 18:40:28,david,config_change,192.168.0.2
2025-08-23 18:40:58,charlie,config_change,192.168.0.10
2025-08-23 18:41:28,bob,config_change,192.168.0.18
2025-08-23 18:41:58,alice,login_fail,192.168.0.18
2025-08-23 18:42:28,charlie,file_access,192.168.0.1
2025-08-23 18:42:58,david,config_change,192.168.0.15
2025-08-23 18:43:28,charlie,login_fail,192.168.0.16
2025-08-23 18:43:58,charlie,file_access,192.168.0.15
2025-08-23 18:44:28,david,login_success,192.168.0.10
2025-08-23 18:44:58,charlie,login_success,192.168.0.16
2025-08-23 18:45:28,alice,config_change,192.168.0.10
2025-08-23 18:45:58,charlie,file_access,192.168.0.7
2025-08-23 18:46:28,charlie,login_fail,192.168.0.4
2025-08-23 18:46:58,bob,config_change,192.168.0.19
2025-08-23 18:47:28,charlie,config_change,192.168.0.3
2025-08-23 18:47:58,charlie,file_access,192.168.0.3
2025-08-23 18:48:28,david,file_access,192.168.0.19
2025-08-23 18:48:58,bob,file_access,192.168.0.18
2025-08-23 18:49:28,alice,config_change,192.168.0.18
2025-08-23 18:49:58,charlie,login_success,192.168.0.11
2025-08-23 18:50:28,alice,config_change,192.168.0.16
2025-08-23 18:50:58,charlie,file_access,192.168.0.18
2025-08-23 18:51:28,alice,file_access,192.168.0.6
2025-08-23 18:51:58,alice,login_fail,192.168.0.11
2025-08-23 18:52:28,charlie,login_fail,192.168.0.1
2025-08-23 18:52:58,bob,login_success,192.168.0.6
2025-08-23 18:53:28,charlie,file_access,192.168.0.1
2025-08-23 18:53:58,bob,config_change,192.168.0.1
2025-08-23 18:54:28,david,file_access,192.168.0.5
2025-08-23 18:54:58,alice,file_access,192.168.0.4
2025-08-23 18:55:28,bob,config_change,192.168.0.2
2025-08-23 18:55:58,alice,login_success,192.168.0.19
2025-08-23 18:56:28,alice,config_change,192.168.0.13
2025-08-23 18:56:58,alice,login_fail,192.168.0.8
2025-08-23 18:57:28,charlie,config_change,192.168.0.13
2025-08-23 18:57:58,david,login_success,192.168.0.5
2025-08-23 18:58:28,charlie,file_access,192.168.0.11
2025-08-23 18:58:58,alice,login_fail,192.168.0.19
2025-08-23 18:59:28,alice,config_change,192.168.0.17
2025-08-23 18:59:58,charlie,file_access,192.168.0.5
2025-08-23 19:00:28,bob,file_access,192.168.0.11
2025-08-23 19:00:58,alice,login_fail,192.168.0.10
2025-08-23 19:01:28,alice,config_change,192.168.0.15
2025-08-23 19:01:58,alice,config_change,192.168.0.8
2025-08-23 19:02:28,alice,file_access,192.168.0.14
2025-08-23 19:02:58,david,login_fail,192.168.0.2
2025-08-23 19:03:28,david,login_success,192.168.0.11
2025-08-23 19:03:58,bob,file_access,192.168.0.4
2025-08-23 19:04:28,bob,config_change,192.168.0.18
2025-08-23 19:04:58,alice,file_access,192.168.0.10
2025-08-23 19:05:28,alice,file_access,192.168.0.19
2025-08-23 19:05:58,david,config_change,192.168.0.6
2025-08-23 19:06:28,charlie,config_change,192.168.0.8
2025-08-23 19:06:58,charlie,login_fail,192.168.0.18
2025-08-23 19:07:28,alice,login_fail,192.168.0.4
2025-08-23 19:07:58,alice,login_success,192.168.0.9
2025-08-23 19:08:28,alice,login_fail,192.168.0.18
2025-08-23 19:08:58,david,file_access,192.168.0.5
2025-08-23 19:09:28,charlie,login_success,192.168.0.9
2025-08-23 19:09:58,david,login_fail,192.168.0.5
2025-08-23 19:10:28,david,login_success,192.168.0.11
2025-08-23 19:10:58,bob,config_change,192.168.0.4
2025-08-23 19:11:28,charlie,config_change,192.168.0.18
2025-08-23 19:11:58,charlie,file_access,192.168.0.11
2025-08-23 19:12:28,bob,file_access,192.168.0.12
2025-08-23 19:12:58,alice,login_fail,192.168.0.17
2025-08-23 19:13:28,charlie,login_success,192.168.0.17
2025-08-23 19:13:58,charlie,file_access,192.168.0.1
2025-08-23 19:14:28,david,config_change,192.168.0.5
2025-08-23 19:14:58,alice,config_change,192.168.0.15
2025-08-23 19:15:28,charlie,login_fail,192.168.0.11
2025-08-23 19:15:58,alice,config_change,192.168.0.4
2025-08-23 19:16:28,charlie,config_change,192.168.0.17
2025-08-23 19:16:58,david,config_change,192.168.0.16
2025-08-23 19:17:28,david,config_change,192.168.0.12
2025-08-23 19:17:58,alice,file_access,192.168.0.6
2025-08-23 19:18:28,david,login_success,192.168.0.4
2025-08-23 19:18:58,charlie,login_fail,192.168.0.2
2025-08-23 19:19:28,alice,config_change,192.168.0.17
2025-08-23 19:19:58,charlie,login_fail,192.168.0.1
2025-08-23 19:20:28,charlie,login_success,192.168.0.19
2025-08-23 19:20:58,alice,login_fail,192.168.0.13
2025-08-23 19:21:28,bob,file_access,192.168.0.8
2025-08-23 19:21:58,alice,login_success,192.168.0.2
2025-08-23 19:22:28,bob,login_success,192.168.0.17
2025-08-23 19:22:58,alice,login_success,192.168.0.6
2025-08-23 19:23:28,alice,config_change,192.168.0.15
2025-08-23 19:23:58,bob,login_fail,192.168.0.8
2025-08-23 19:24:28,bob,login_fail,192.168.0.12
2025-08-23 19:24:58,charlie,login_fail,192.168.0.13
2025-08-23 19:25:28,charlie,login_fail,192.168.0.19
2025-08-23 19:25:58,alice,file_access,192.168.0.11
2025-08-23 19:26:28,david,login_fail,192.168.0.19
2025-08-23 19:26:58,charlie,file_access,192.168.0.17
2025-08-23 19:27:28,bob,file_access,192.168.0.18
2025-08-23 19:27:58,bob,config_change,192.168.0.9
2025-08-23 19:28:28,david,config_change,192.168.0.16
2025-08-23 19:28:58,alice,file_access,192.168.0.19
2025-08-23 19:29:28,charlie,config_change,192.168.0.2
2025-08-23 19:29:58,charlie,login_fail,192.168.0.18
2025-08-23 19:30:28,charlie,config_change,192.168.0.10
2025-08-23 19:30:58,charlie,file_access,192.168.0.12
2025-08-23 19:31:28,bob,login_fail,192.168.0.7
2025-08-23 19:31:58,david,login_fail,192.168.0.13
2025-08-23 19:32:28,charlie,file_access,192.168.0.9
2025-08-23 19:32:58,bob,file_access,192.168.0.19
2025-08-23 19:33:28,david,login_fail,192.168.0.1
2025-08-23 19:33:58,david,login_success,192.168.0.8
2025-08-23 19:34:28,bob,file_access,192.168.0.17
2025-08-23 19:34:58,charlie,file_access,192.168.0.18
2025-08-23 19:35:28,bob,login_fail,192.168.0.7
2025-08-23 19:35:58,david,config_change,192.168.0.8
2025-08-23 19:36:28,bob,login_success,192.168.0.18
2025-08-23 19:36:58,charlie,login_fail,192.168.0.1
2025-08-23 19:37:28,charlie,file_access,192.168.0.18
2025-08-23 19:37:58,alice,login_fail,192.168.0.2
2025-08-23 19:38:28,david,file_access,192.168.0.6
2025-08-23 19:38:58,alice,config_change,192.168.0.15
2025-08-23 19:39:28,alice,file_access,192.168.0.1
2025-08-23 19:39:58,bob,config_change,192.168.0.1
2025-08-23 19:40:28,charlie,login_success,192.168.0.16
2025-08-23 19:40:58,charlie,login_success,192.168.0.14
2025-08-23 19:41:28,bob,file_access,192.168.0.19
2025-08-23 19:41:58,alice,login_fail,192.168.0.10
2025-08-23 19:42:28,bob,file_access,192.168.0.6
2025-08-23 19:42:58,david,config_change,192.168.0.4
2025-08-23 19:43:28,bob,login_fail,192.168.0.15
2025-08-23 19:43:58,david,login_success,192.168.0.12
2025-08-23 19:44:28,bob,config_change,192.168.0.6
2025-08-23 19:44:58,alice,config_change,192.168.0.3
2025-08-23 19:45:28,charlie,config_change,192.168.0.16
2025-08-23 19:45:58,alice,config_change,192.168.0.3
2025-08-23 19:46:28,charlie,config_change,192.168.0.8
2025-08-23 19:46:58,alice,file_access,192.168.0.12
2025-08-23 19:47:28,charlie,login_fail,192.168.0.16
2025-08-23 19:47:58,bob,config_change,192.168.0.17
2025-08-23 19:48:28,alice,login_fail,192.168.0.11
2025-08-23 19:48:58,alice,config_change,192.168.0.6
2025-08-23 19:49:28,david,login_fail,192.168.0.4
2025-08-23 19:49:58,alice,config_change,192.168.0.10
2025-08-23 19:50:28,alice,file_access,192.168.0.17
2025-08-23 19:50:58,bob,config_change,192.168.0.5
2025-08-23 19:51:28,bob,config_change,192.168.0.5
2025-08-23 19:51:58,charlie,login_fail,192.168.0.4
2025-08-23 19:52:28,david,login_success,192.168.0.8
2025-08-23 19:52:58,alice,config_change,192.168.0.11
2025-08-23 19:53:28,david,config_change,192.168.0.5
2025-08-23 19:53:58,alice,login_fail,192.168.0.2
2025-08-23 19:54:28,charlie,config_change,192.168.0.15
2025-08-23 19:54:58,david,config_change,192.168.0.16
2025-08-23 19:55:28,alice,login_fail,192.168.0.13
2025-08-23 19:55:58,charlie,file_access,192.168.0.2
2025-08-23 19:56:28,bob,login_fail,192.168.0.2
2025-08-23 19:56:58,charlie,file_access,192.168.0.6
2025-08-23 19:57:28,charlie,login_fail,192.168.0.8
2025-08-23 19:57:58,bob,login_fail,192.168.0.6
2025-08-23 19:58:28,alice,config_change,192.168.0.15
2025-08-23 19:58:58,bob,file_access,192.168.0.2
